route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11682,201,weekday_237,JOHNS HOPKINS STATION (METRO),,0,301,omjh,1,1
11682,201,weekday_238,OWINGS MILLS STATION (METRO),,1,301,jhom,1,1
11682,202,weekend_1,JOHNS HOPKINS STATION (METRO),,0,304,rpjh,1,1
11682,202,weekend_2,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_3,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_4,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_5,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_6,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_7,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_8,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_9,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_10,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_11,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_12,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_13,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_14,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_15,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_16,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_17,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_18,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_19,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_20,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_21,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_22,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_23,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_24,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_25,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_26,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_27,JOHNS HOPKINS STATION (METRO),,0,304,omjh,1,1
11682,202,weekend_28,OWINGS MILLS STATION (METRO),,1,304,jhom,1,1
11682,202,weekend_29,OWINGS MILLS STATION (METRO),,1,302,rpom,1,1
11682,202,weekend_30,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_31,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_32,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_33,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_34,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_35,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_36,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_37,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_38,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_39,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_40,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
